"Plot Title: 20940477"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940477, SEN S/N: 20940477, LBL: temp)","Intensity, lum/ft² (LGR S/N: 20940477, SEN S/N: 20940477, LBL: light)","Coupler Attached (LGR S/N: 20940477)","Host Connected (LGR S/N: 20940477)","Stopped (LGR S/N: 20940477)","End Of File (LGR S/N: 20940477)"
237,10/22/20 02:00:00 AM,22.525,0.0,,,,
238,10/22/20 02:15:00 AM,22.525,0.0,,,,
239,10/22/20 02:30:00 AM,22.525,0.0,,,,
240,10/22/20 02:45:00 AM,22.525,0.0,,,,
241,10/22/20 03:00:00 AM,22.525,0.0,,,,
242,10/22/20 03:15:00 AM,22.525,0.0,,,,
243,10/22/20 03:30:00 AM,22.525,0.0,,,,
244,10/22/20 03:45:00 AM,22.525,0.0,,,,
245,10/22/20 04:00:00 AM,22.525,0.0,,,,
246,10/22/20 04:15:00 AM,22.525,0.0,,,,
247,10/22/20 04:30:00 AM,22.525,0.0,,,,
248,10/22/20 04:45:00 AM,22.525,0.0,,,,
249,10/22/20 05:00:00 AM,22.525,0.0,,,,
250,10/22/20 05:15:00 AM,22.525,0.0,,,,
251,10/22/20 05:30:00 AM,22.525,0.0,,,,
252,10/22/20 05:45:00 AM,22.525,0.0,,,,
253,10/22/20 06:00:00 AM,22.525,0.0,,,,
254,10/22/20 06:15:00 AM,23.292,496.0,,,,
255,10/22/20 06:30:00 AM,23.484,496.0,,,,
256,10/22/20 06:45:00 AM,23.581,496.0,,,,
257,10/22/20 07:00:00 AM,23.773,496.0,,,,
258,10/22/20 07:15:00 AM,23.966,480.0,,,,
259,10/22/20 07:30:00 AM,23.966,480.0,,,,
260,10/22/20 07:45:00 AM,24.062,496.0,,,,
261,10/22/20 08:00:00 AM,24.158,496.0,,,,
262,10/22/20 08:15:00 AM,24.255,480.0,,,,
263,10/22/20 08:30:00 AM,24.158,496.0,,,,
264,10/22/20 08:45:00 AM,24.158,480.0,,,,
265,10/22/20 09:00:00 AM,24.062,480.0,,,,
266,10/22/20 09:15:00 AM,24.062,480.0,,,,
267,10/22/20 09:30:00 AM,24.158,480.0,,,,
268,10/22/20 09:45:00 AM,24.062,480.0,,,,
269,10/22/20 10:00:00 AM,24.062,480.0,,,,
270,10/22/20 10:15:00 AM,24.062,496.0,,,,
271,10/22/20 10:30:00 AM,24.062,480.0,,,,
272,10/22/20 10:45:00 AM,23.966,480.0,,,,
273,10/22/20 11:00:00 AM,23.966,480.0,,,,
274,10/22/20 11:15:00 AM,23.966,480.0,,,,
275,10/22/20 11:30:00 AM,24.062,480.0,,,,
276,10/22/20 11:45:00 AM,24.158,480.0,,,,
277,10/22/20 12:00:00 PM,24.062,480.0,,,,
278,10/22/20 12:15:00 PM,24.158,480.0,,,,
279,10/22/20 12:30:00 PM,24.255,464.0,,,,
280,10/22/20 12:45:00 PM,24.641,288.0,,,,
281,10/22/20 01:00:00 PM,24.255,464.0,,,,
282,10/22/20 01:15:00 PM,24.545,448.0,,,,
283,10/22/20 01:30:00 PM,24.641,464.0,,,,
284,10/22/20 01:45:00 PM,24.641,464.0,,,,
285,10/22/20 02:00:00 PM,24.641,464.0,,,,
286,10/22/20 02:15:00 PM,24.641,464.0,,,,
287,10/22/20 02:30:00 PM,24.448,464.0,,,,
288,10/22/20 02:45:00 PM,24.351,464.0,,,,
289,10/22/20 03:00:00 PM,24.351,464.0,,,,
290,10/22/20 03:15:00 PM,24.351,464.0,,,,
291,10/22/20 03:30:00 PM,24.255,464.0,,,,
292,10/22/20 03:45:00 PM,24.351,464.0,,,,
293,10/22/20 04:00:00 PM,24.351,464.0,,,,
294,10/22/20 04:15:00 PM,24.158,464.0,,,,
295,10/22/20 04:30:00 PM,24.255,464.0,,,,
296,10/22/20 04:45:00 PM,24.255,464.0,,,,
297,10/22/20 05:00:00 PM,24.448,464.0,,,,
298,10/22/20 05:15:00 PM,24.448,464.0,,,,
299,10/22/20 05:30:00 PM,24.448,464.0,,,,
300,10/22/20 05:45:00 PM,24.448,464.0,,,,
301,10/22/20 06:00:00 PM,24.351,464.0,,,,
302,10/22/20 06:15:00 PM,23.484,0.0,,,,
303,10/22/20 06:30:00 PM,23.196,0.0,,,,
304,10/22/20 06:45:00 PM,23.100,0.0,,,,
305,10/22/20 07:00:00 PM,22.908,0.0,,,,
306,10/22/20 07:15:00 PM,22.812,0.0,,,,
307,10/22/20 07:30:00 PM,22.717,0.0,,,,
308,10/22/20 07:45:00 PM,22.621,0.0,,,,
309,10/22/20 08:00:00 PM,22.525,0.0,,,,
310,10/22/20 08:15:00 PM,22.525,0.0,,,,
311,10/22/20 08:30:00 PM,22.525,0.0,,,,
312,10/22/20 08:45:00 PM,22.525,0.0,,,,
313,10/22/20 09:00:00 PM,22.429,0.0,,,,
314,10/22/20 09:15:00 PM,22.429,0.0,,,,
315,10/22/20 09:30:00 PM,22.429,0.0,,,,
316,10/22/20 09:45:00 PM,22.429,0.0,,,,
317,10/22/20 10:00:00 PM,22.525,0.0,,,,
318,10/22/20 10:15:00 PM,22.429,0.0,,,,
319,10/22/20 10:30:00 PM,22.429,0.0,,,,
320,10/22/20 10:45:00 PM,22.429,0.0,,,,
321,10/22/20 11:00:00 PM,22.525,0.0,,,,
322,10/22/20 11:15:00 PM,22.525,0.0,,,,
323,10/22/20 11:30:00 PM,22.525,0.0,,,,
324,10/22/20 11:45:00 PM,22.525,0.0,,,,
325,10/23/20 12:00:00 AM,22.429,0.0,,,,
326,10/23/20 12:15:00 AM,22.525,0.0,,,,
327,10/23/20 12:30:00 AM,22.525,0.0,,,,
328,10/23/20 12:45:00 AM,22.525,0.0,,,,
329,10/23/20 01:00:00 AM,22.525,0.0,,,,
330,10/23/20 01:15:00 AM,22.525,0.0,,,,
331,10/23/20 01:30:00 AM,22.525,0.0,,,,
332,10/23/20 01:45:00 AM,22.525,0.0,,,,
333,10/23/20 02:00:00 AM,22.525,0.0,,,,
334,10/23/20 02:15:00 AM,22.525,0.0,,,,
335,10/23/20 02:30:00 AM,22.525,0.0,,,,
336,10/23/20 02:45:00 AM,22.525,0.0,,,,
337,10/23/20 03:00:00 AM,22.525,0.0,,,,
338,10/23/20 03:15:00 AM,22.525,0.0,,,,
339,10/23/20 03:30:00 AM,22.525,0.0,,,,
340,10/23/20 03:45:00 AM,22.525,0.0,,,,
341,10/23/20 04:00:00 AM,22.429,0.0,,,,
342,10/23/20 04:15:00 AM,22.429,0.0,,,,
343,10/23/20 04:30:00 AM,22.429,0.0,,,,
344,10/23/20 04:45:00 AM,22.429,0.0,,,,
345,10/23/20 05:00:00 AM,22.525,0.0,,,,
346,10/23/20 05:15:00 AM,22.525,0.0,,,,
347,10/23/20 05:30:00 AM,22.525,0.0,,,,
348,10/23/20 05:45:00 AM,22.525,0.0,,,,
349,10/23/20 06:00:00 AM,22.525,0.0,,,,
350,10/23/20 06:15:00 AM,23.292,480.0,,,,
351,10/23/20 06:30:00 AM,23.581,464.0,,,,
352,10/23/20 06:45:00 AM,23.869,464.0,,,,
353,10/23/20 07:00:00 AM,24.062,464.0,,,,
354,10/23/20 07:15:00 AM,24.255,464.0,,,,
355,10/23/20 07:30:00 AM,24.351,464.0,,,,
356,10/23/20 07:45:00 AM,24.448,464.0,,,,
357,10/23/20 08:00:00 AM,24.545,480.0,,,,
358,10/23/20 08:15:00 AM,24.448,464.0,,,,
359,10/23/20 08:30:00 AM,24.448,464.0,,,,
360,10/23/20 08:45:00 AM,24.448,464.0,,,,
361,10/23/20 09:00:00 AM,24.448,464.0,,,,
362,10/23/20 09:15:00 AM,24.448,464.0,,,,
363,10/23/20 09:30:00 AM,24.448,464.0,,,,
364,10/23/20 09:45:00 AM,24.351,464.0,,,,
365,10/23/20 10:00:00 AM,24.351,448.0,,,,
366,10/23/20 10:15:00 AM,24.351,464.0,,,,
367,10/23/20 10:30:00 AM,24.255,464.0,,,,
368,10/23/20 10:45:00 AM,24.351,464.0,,,,
369,10/23/20 11:00:00 AM,24.351,464.0,,,,
370,10/23/20 11:15:00 AM,24.255,448.0,,,,
371,10/23/20 11:30:00 AM,24.255,464.0,,,,
372,10/23/20 11:45:00 AM,24.255,464.0,,,,
373,10/23/20 12:00:00 PM,24.158,464.0,,,,
374,10/23/20 12:15:00 PM,24.351,464.0,,,,
375,10/23/20 12:30:00 PM,24.448,464.0,,,,
376,10/23/20 12:45:00 PM,24.448,464.0,,,,
377,10/23/20 01:00:00 PM,24.448,480.0,,,,
378,10/23/20 01:15:00 PM,24.448,464.0,,,,
379,10/23/20 01:30:00 PM,24.448,464.0,,,,
380,10/23/20 01:45:00 PM,24.545,480.0,,,,
381,10/23/20 02:00:00 PM,24.545,464.0,,,,
382,10/23/20 02:15:00 PM,24.545,464.0,,,,
383,10/23/20 02:30:00 PM,24.545,464.0,,,,
384,10/23/20 02:45:00 PM,24.641,464.0,,,,
385,10/23/20 03:00:00 PM,24.641,464.0,,,,
386,10/23/20 03:15:00 PM,24.545,464.0,,,,
387,10/23/20 03:30:00 PM,24.448,464.0,,,,
388,10/23/20 03:45:00 PM,24.448,464.0,,,,
389,10/23/20 04:00:00 PM,24.448,464.0,,,,
390,10/23/20 04:15:00 PM,24.448,464.0,,,,
391,10/23/20 04:30:00 PM,24.448,464.0,,,,
392,10/23/20 04:45:00 PM,24.545,480.0,,,,
393,10/23/20 05:00:00 PM,24.545,464.0,,,,
394,10/23/20 05:15:00 PM,24.351,464.0,,,,
395,10/23/20 05:30:00 PM,24.255,464.0,,,,
396,10/23/20 05:45:00 PM,24.255,464.0,,,,
397,10/23/20 06:00:00 PM,24.255,464.0,,,,
398,10/23/20 06:15:00 PM,23.388,0.0,,,,
399,10/23/20 06:30:00 PM,23.196,0.0,,,,
400,10/23/20 06:45:00 PM,23.100,0.0,,,,
401,10/23/20 07:00:00 PM,22.908,0.0,,,,
402,10/23/20 07:15:00 PM,22.812,0.0,,,,
403,10/23/20 07:30:00 PM,22.717,0.0,,,,
404,10/23/20 07:45:00 PM,22.621,0.0,,,,
405,10/23/20 08:00:00 PM,22.525,0.0,,,,
406,10/23/20 08:15:00 PM,22.525,0.0,,,,
407,10/23/20 08:30:00 PM,22.525,0.0,,,,
408,10/23/20 08:45:00 PM,22.525,0.0,,,,
409,10/23/20 09:00:00 PM,22.429,0.0,,,,
410,10/23/20 09:15:00 PM,22.429,0.0,,,,
411,10/23/20 09:30:00 PM,22.525,0.0,,,,
412,10/23/20 09:45:00 PM,22.621,0.0,,,,
413,10/23/20 10:00:00 PM,22.717,0.0,,,,
414,10/23/20 10:15:00 PM,22.717,0.0,,,,
415,10/23/20 10:30:00 PM,22.812,0.0,,,,
416,10/23/20 10:45:00 PM,22.908,0.0,,,,
417,10/23/20 11:00:00 PM,22.717,0.0,,,,
418,10/23/20 11:15:00 PM,22.717,0.0,,,,
419,10/23/20 11:30:00 PM,22.621,0.0,,,,
420,10/23/20 11:45:00 PM,22.621,0.0,,,,
421,10/24/20 12:00:00 AM,22.621,0.0,,,,
422,10/24/20 12:15:00 AM,22.621,0.0,,,,
423,10/24/20 12:30:00 AM,22.525,0.0,,,,
424,10/24/20 12:45:00 AM,22.525,0.0,,,,
425,10/24/20 01:00:00 AM,22.525,0.0,,,,
426,10/24/20 01:15:00 AM,22.525,0.0,,,,
427,10/24/20 01:30:00 AM,22.525,0.0,,,,
428,10/24/20 01:45:00 AM,22.525,0.0,,,,
429,10/24/20 02:00:00 AM,22.525,0.0,,,,
430,10/24/20 02:15:00 AM,22.525,0.0,,,,
431,10/24/20 02:30:00 AM,22.525,0.0,,,,
432,10/24/20 02:45:00 AM,22.525,0.0,,,,
433,10/24/20 03:00:00 AM,22.525,0.0,,,,
434,10/24/20 03:15:00 AM,22.525,0.0,,,,
435,10/24/20 03:30:00 AM,22.525,0.0,,,,
436,10/24/20 03:45:00 AM,22.525,0.0,,,,
437,10/24/20 04:00:00 AM,22.525,0.0,,,,
438,10/24/20 04:15:00 AM,22.525,0.0,,,,
439,10/24/20 04:30:00 AM,22.525,0.0,,,,
440,10/24/20 04:45:00 AM,22.525,0.0,,,,
441,10/24/20 05:00:00 AM,22.525,0.0,,,,
442,10/24/20 05:15:00 AM,22.525,0.0,,,,
443,10/24/20 05:30:00 AM,22.525,0.0,,,,
444,10/24/20 05:45:00 AM,22.525,0.0,,,,
445,10/24/20 06:00:00 AM,22.525,0.0,,,,
446,10/24/20 06:15:00 AM,23.292,480.0,,,,
447,10/24/20 06:30:00 AM,23.677,464.0,,,,
448,10/24/20 06:45:00 AM,23.869,480.0,,,,
449,10/24/20 07:00:00 AM,24.062,480.0,,,,
450,10/24/20 07:15:00 AM,24.158,480.0,,,,
451,10/24/20 07:30:00 AM,24.351,480.0,,,,
452,10/24/20 07:45:00 AM,24.351,464.0,,,,
453,10/24/20 08:00:00 AM,24.351,464.0,,,,
454,10/24/20 08:15:00 AM,24.448,464.0,,,,
455,10/24/20 08:30:00 AM,24.448,464.0,,,,
456,10/24/20 08:45:00 AM,24.448,480.0,,,,
457,10/24/20 09:00:00 AM,24.351,464.0,,,,
458,10/24/20 09:15:00 AM,24.448,480.0,,,,
459,10/24/20 09:30:00 AM,24.351,464.0,,,,
460,10/24/20 09:45:00 AM,24.448,464.0,,,,
461,10/24/20 10:00:00 AM,24.351,480.0,,,,
462,10/24/20 10:15:00 AM,24.351,464.0,,,,
463,10/24/20 10:30:00 AM,24.351,464.0,,,,
464,10/24/20 10:45:00 AM,24.255,464.0,,,,
465,10/24/20 11:00:00 AM,24.255,480.0,,,,
466,10/24/20 11:15:00 AM,24.255,464.0,,,,
467,10/24/20 11:30:00 AM,24.351,464.0,,,,
468,10/24/20 11:45:00 AM,24.158,464.0,,,,
469,10/24/20 12:00:00 PM,24.255,464.0,,,,
