"Plot Title: 20940477"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940477, SEN S/N: 20940477, LBL: temp)","Intensity, Lux (LGR S/N: 20940477, SEN S/N: 20940477, LBL: light)","Coupler Attached (LGR S/N: 20940477)","Host Connected (LGR S/N: 20940477)","Stopped (LGR S/N: 20940477)","End Of File (LGR S/N: 20940477)"
156,11/14/20 05:45:00 AM,24.545,0.0,,,,
157,11/14/20 06:00:00 AM,24.545,0.0,,,,
158,11/14/20 06:15:00 AM,24.062,2927.8,,,,
159,11/14/20 06:30:00 AM,23.004,2927.8,,,,
160,11/14/20 06:45:00 AM,22.908,2927.8,,,,
161,11/14/20 07:00:00 AM,23.004,2927.8,,,,
162,11/14/20 07:15:00 AM,23.100,2927.8,,,,
163,11/14/20 07:30:00 AM,23.100,2927.8,,,,
164,11/14/20 07:45:00 AM,23.100,2927.8,,,,
165,11/14/20 08:00:00 AM,23.100,2927.8,,,,
166,11/14/20 08:15:00 AM,23.100,2927.8,,,,
167,11/14/20 08:30:00 AM,23.100,2927.8,,,,
168,11/14/20 08:45:00 AM,23.004,2927.8,,,,
169,11/14/20 09:00:00 AM,23.004,2927.8,,,,
170,11/14/20 09:15:00 AM,23.004,2927.8,,,,
171,11/14/20 09:30:00 AM,23.100,2927.8,,,,
172,11/14/20 09:45:00 AM,23.004,2927.8,,,,
173,11/14/20 10:00:00 AM,23.004,2927.8,,,,
174,11/14/20 10:15:00 AM,23.004,2927.8,,,,
175,11/14/20 10:30:00 AM,23.004,2927.8,,,,
176,11/14/20 10:45:00 AM,22.908,2927.8,,,,
177,11/14/20 11:00:00 AM,22.908,2927.8,,,,
178,11/14/20 11:15:00 AM,22.908,2927.8,,,,
179,11/14/20 11:30:00 AM,23.004,2927.8,,,,
180,11/14/20 11:45:00 AM,23.100,2927.8,,,,
181,11/14/20 12:00:00 PM,23.100,2927.8,,,,
182,11/14/20 12:15:00 PM,23.196,2927.8,,,,
183,11/14/20 12:30:00 PM,23.196,2927.8,,,,
184,11/14/20 12:45:00 PM,23.196,2927.8,,,,
185,11/14/20 01:00:00 PM,23.196,2927.8,,,,
186,11/14/20 01:15:00 PM,23.196,2927.8,,,,
187,11/14/20 01:30:00 PM,23.196,2927.8,,,,
188,11/14/20 01:45:00 PM,23.100,2927.8,,,,
189,11/14/20 02:00:00 PM,23.004,2927.8,,,,
190,11/14/20 02:15:00 PM,23.004,2927.8,,,,
191,11/14/20 02:30:00 PM,23.100,2927.8,,,,
192,11/14/20 02:45:00 PM,23.196,2927.8,,,,
193,11/14/20 03:00:00 PM,23.196,2927.8,,,,
194,11/14/20 03:15:00 PM,23.196,2927.8,,,,
195,11/14/20 03:30:00 PM,23.292,2927.8,,,,
196,11/14/20 03:45:00 PM,23.196,2927.8,,,,
197,11/14/20 04:00:00 PM,23.292,2927.8,,,,
198,11/14/20 04:15:00 PM,23.196,2927.8,,,,
199,11/14/20 04:30:00 PM,23.100,2927.8,,,,
200,11/14/20 04:45:00 PM,23.100,2927.8,,,,
201,11/14/20 05:00:00 PM,23.004,2927.8,,,,
202,11/14/20 05:15:00 PM,23.100,2927.8,,,,
203,11/14/20 05:30:00 PM,23.100,2927.8,,,,
204,11/14/20 05:45:00 PM,23.100,2927.8,,,,
205,11/14/20 06:00:00 PM,23.100,2927.8,,,,
206,11/14/20 06:15:00 PM,23.388,0.0,,,,
207,11/14/20 06:30:00 PM,24.448,0.0,,,,
208,11/14/20 06:45:00 PM,24.641,0.0,,,,
209,11/14/20 07:00:00 PM,24.641,0.0,,,,
210,11/14/20 07:15:00 PM,24.545,0.0,,,,
211,11/14/20 07:30:00 PM,24.545,0.0,,,,
212,11/14/20 07:45:00 PM,24.545,0.0,,,,
213,11/14/20 08:00:00 PM,24.545,0.0,,,,
214,11/14/20 08:15:00 PM,24.545,0.0,,,,
215,11/14/20 08:30:00 PM,24.545,0.0,,,,
216,11/14/20 08:45:00 PM,24.545,0.0,,,,
217,11/14/20 09:00:00 PM,24.545,0.0,,,,
218,11/14/20 09:15:00 PM,24.545,0.0,,,,
219,11/14/20 09:30:00 PM,24.545,0.0,,,,
220,11/14/20 09:45:00 PM,24.545,0.0,,,,
221,11/14/20 10:00:00 PM,24.545,0.0,,,,
222,11/14/20 10:15:00 PM,24.545,0.0,,,,
223,11/14/20 10:30:00 PM,24.545,0.0,,,,
224,11/14/20 10:45:00 PM,24.545,0.0,,,,
225,11/14/20 11:00:00 PM,24.545,0.0,,,,
226,11/14/20 11:15:00 PM,24.545,0.0,,,,
227,11/14/20 11:30:00 PM,24.545,0.0,,,,
228,11/14/20 11:45:00 PM,24.545,0.0,,,,
229,11/15/20 12:00:00 AM,24.545,0.0,,,,
230,11/15/20 12:15:00 AM,24.545,0.0,,,,
231,11/15/20 12:30:00 AM,24.545,0.0,,,,
232,11/15/20 12:45:00 AM,24.545,0.0,,,,
233,11/15/20 01:00:00 AM,24.545,0.0,,,,
234,11/15/20 01:15:00 AM,24.545,0.0,,,,
235,11/15/20 01:30:00 AM,24.545,0.0,,,,
236,11/15/20 01:45:00 AM,24.545,0.0,,,,
237,11/15/20 02:00:00 AM,24.545,0.0,,,,
238,11/15/20 02:15:00 AM,24.545,0.0,,,,
239,11/15/20 02:30:00 AM,24.545,0.0,,,,
240,11/15/20 02:45:00 AM,24.545,0.0,,,,
241,11/15/20 03:00:00 AM,24.545,0.0,,,,
242,11/15/20 03:15:00 AM,24.545,0.0,,,,
243,11/15/20 03:30:00 AM,24.545,0.0,,,,
244,11/15/20 03:45:00 AM,24.545,0.0,,,,
245,11/15/20 04:00:00 AM,24.545,0.0,,,,
246,11/15/20 04:15:00 AM,24.545,0.0,,,,
247,11/15/20 04:30:00 AM,24.545,0.0,,,,
248,11/15/20 04:45:00 AM,24.545,0.0,,,,
249,11/15/20 05:00:00 AM,24.545,0.0,,,,
250,11/15/20 05:15:00 AM,24.545,0.0,,,,
251,11/15/20 05:30:00 AM,24.545,0.0,,,,
252,11/15/20 05:45:00 AM,24.545,0.0,,,,
253,11/15/20 06:00:00 AM,24.545,0.0,,,,
254,11/15/20 06:15:00 AM,24.062,2927.8,,,,
255,11/15/20 06:30:00 AM,23.004,2927.8,,,,
256,11/15/20 06:45:00 AM,22.812,2927.8,,,,
257,11/15/20 07:00:00 AM,23.004,2927.8,,,,
258,11/15/20 07:15:00 AM,23.004,2927.8,,,,
259,11/15/20 07:30:00 AM,23.004,2927.8,,,,
260,11/15/20 07:45:00 AM,23.004,2927.8,,,,
261,11/15/20 08:00:00 AM,23.004,3100.0,,,,
262,11/15/20 08:15:00 AM,23.004,2927.8,,,,
263,11/15/20 08:30:00 AM,23.004,2927.8,,,,
264,11/15/20 08:45:00 AM,23.004,2927.8,,,,
265,11/15/20 09:00:00 AM,23.004,2927.8,,,,
266,11/15/20 09:15:00 AM,23.004,2927.8,,,,
267,11/15/20 09:30:00 AM,23.004,2927.8,,,,
268,11/15/20 09:45:00 AM,23.004,2927.8,,,,
269,11/15/20 10:00:00 AM,23.004,2927.8,,,,
270,11/15/20 10:15:00 AM,23.004,2927.8,,,,
271,11/15/20 10:30:00 AM,23.004,2927.8,,,,
272,11/15/20 10:45:00 AM,23.100,2927.8,,,,
273,11/15/20 11:00:00 AM,23.100,2927.8,,,,
274,11/15/20 11:15:00 AM,23.196,2927.8,,,,
275,11/15/20 11:30:00 AM,23.196,2927.8,,,,
276,11/15/20 11:45:00 AM,23.292,2927.8,,,,
277,11/15/20 12:00:00 PM,23.292,2927.8,,,,
278,11/15/20 12:15:00 PM,23.292,2927.8,,,,
279,11/15/20 12:30:00 PM,23.292,2927.8,,,,
280,11/15/20 12:45:00 PM,23.292,2927.8,,,,
281,11/15/20 01:00:00 PM,23.196,3100.0,,,,
282,11/15/20 01:15:00 PM,23.292,3100.0,,,,
283,11/15/20 01:30:00 PM,23.292,2927.8,,,,
284,11/15/20 01:45:00 PM,23.196,2927.8,,,,
285,11/15/20 02:00:00 PM,23.100,2927.8,,,,
286,11/15/20 02:15:00 PM,23.100,3100.0,,,,
287,11/15/20 02:30:00 PM,23.004,2927.8,,,,
288,11/15/20 02:45:00 PM,23.004,2927.8,,,,
289,11/15/20 03:00:00 PM,23.004,2927.8,,,,
290,11/15/20 03:15:00 PM,23.004,2927.8,,,,
291,11/15/20 03:30:00 PM,23.004,2927.8,,,,
292,11/15/20 03:45:00 PM,23.004,2927.8,,,,
293,11/15/20 04:00:00 PM,23.004,2927.8,,,,
294,11/15/20 04:15:00 PM,23.004,2927.8,,,,
295,11/15/20 04:30:00 PM,23.004,3100.0,,,,
296,11/15/20 04:45:00 PM,23.004,2927.8,,,,
297,11/15/20 05:00:00 PM,23.004,2927.8,,,,
298,11/15/20 05:15:00 PM,23.004,2927.8,,,,
299,11/15/20 05:30:00 PM,23.004,2927.8,,,,
300,11/15/20 05:45:00 PM,23.004,2927.8,,,,
301,11/15/20 06:00:00 PM,23.004,2927.8,,,,
302,11/15/20 06:15:00 PM,23.388,0.0,,,,
303,11/15/20 06:30:00 PM,24.448,0.0,,,,
304,11/15/20 06:45:00 PM,24.641,0.0,,,,
305,11/15/20 07:00:00 PM,24.545,0.0,,,,
306,11/15/20 07:15:00 PM,24.545,0.0,,,,
307,11/15/20 07:30:00 PM,24.545,0.0,,,,
308,11/15/20 07:45:00 PM,24.545,0.0,,,,
309,11/15/20 08:00:00 PM,24.545,0.0,,,,
310,11/15/20 08:15:00 PM,24.545,0.0,,,,
311,11/15/20 08:30:00 PM,24.545,0.0,,,,
312,11/15/20 08:45:00 PM,24.545,0.0,,,,
313,11/15/20 09:00:00 PM,24.545,0.0,,,,
314,11/15/20 09:15:00 PM,24.545,0.0,,,,
315,11/15/20 09:30:00 PM,24.545,0.0,,,,
316,11/15/20 09:45:00 PM,24.545,0.0,,,,
317,11/15/20 10:00:00 PM,24.545,0.0,,,,
318,11/15/20 10:15:00 PM,24.545,0.0,,,,
319,11/15/20 10:30:00 PM,24.545,0.0,,,,
320,11/15/20 10:45:00 PM,24.545,0.0,,,,
321,11/15/20 11:00:00 PM,24.545,0.0,,,,
322,11/15/20 11:15:00 PM,24.545,0.0,,,,
323,11/15/20 11:30:00 PM,24.545,0.0,,,,
324,11/15/20 11:45:00 PM,24.545,0.0,,,,
325,11/16/20 12:00:00 AM,24.545,0.0,,,,
326,11/16/20 12:15:00 AM,24.545,0.0,,,,
327,11/16/20 12:30:00 AM,24.545,0.0,,,,
328,11/16/20 12:45:00 AM,24.545,0.0,,,,
329,11/16/20 01:00:00 AM,24.545,0.0,,,,
330,11/16/20 01:15:00 AM,24.545,0.0,,,,
331,11/16/20 01:30:00 AM,24.545,0.0,,,,
332,11/16/20 01:45:00 AM,24.545,0.0,,,,
333,11/16/20 02:00:00 AM,24.545,0.0,,,,
334,11/16/20 02:15:00 AM,24.545,0.0,,,,
335,11/16/20 02:30:00 AM,24.545,0.0,,,,
336,11/16/20 02:45:00 AM,24.545,0.0,,,,
337,11/16/20 03:00:00 AM,24.545,0.0,,,,
338,11/16/20 03:15:00 AM,24.545,0.0,,,,
339,11/16/20 03:30:00 AM,24.545,0.0,,,,
340,11/16/20 03:45:00 AM,24.545,0.0,,,,
341,11/16/20 04:00:00 AM,24.545,0.0,,,,
342,11/16/20 04:15:00 AM,24.545,0.0,,,,
343,11/16/20 04:30:00 AM,24.545,0.0,,,,
344,11/16/20 04:45:00 AM,24.545,0.0,,,,
345,11/16/20 05:00:00 AM,24.545,0.0,,,,
346,11/16/20 05:15:00 AM,24.545,0.0,,,,
347,11/16/20 05:30:00 AM,24.545,0.0,,,,
348,11/16/20 05:45:00 AM,24.545,0.0,,,,
349,11/16/20 06:00:00 AM,24.545,0.0,,,,
350,11/16/20 06:15:00 AM,24.062,3100.0,,,,
351,11/16/20 06:30:00 AM,23.004,3100.0,,,,
352,11/16/20 06:45:00 AM,22.812,2927.8,,,,
353,11/16/20 07:00:00 AM,22.908,2927.8,,,,
354,11/16/20 07:15:00 AM,23.004,2927.8,,,,
355,11/16/20 07:30:00 AM,23.100,2927.8,,,,
356,11/16/20 07:45:00 AM,23.100,2927.8,,,,
357,11/16/20 08:00:00 AM,23.196,2927.8,,,,
358,11/16/20 08:15:00 AM,23.292,2927.8,,,,
359,11/16/20 08:30:00 AM,23.196,2927.8,,,,
360,11/16/20 08:45:00 AM,23.196,2927.8,,,,
361,11/16/20 09:00:00 AM,23.292,3100.0,,,,
362,11/16/20 09:15:00 AM,23.292,2927.8,,,,
363,11/16/20 09:30:00 AM,23.196,2927.8,,,,
364,11/16/20 09:45:00 AM,23.196,2927.8,,,,
365,11/16/20 10:00:00 AM,23.292,3100.0,,,,
366,11/16/20 10:15:00 AM,23.292,2927.8,,,,
367,11/16/20 10:30:00 AM,23.292,2927.8,,,,
368,11/16/20 10:45:00 AM,23.388,2927.8,,,,
369,11/16/20 11:00:00 AM,23.292,2927.8,,,,
370,11/16/20 11:15:00 AM,23.292,2927.8,,,,
371,11/16/20 11:30:00 AM,23.292,2927.8,,,,
372,11/16/20 11:45:00 AM,23.292,2927.8,,,,
373,11/16/20 12:00:00 PM,23.292,2927.8,,,,
374,11/16/20 12:15:00 PM,23.484,2669.5,,,,
375,11/16/20 12:30:00 PM,23.388,2927.8,,,,
376,11/16/20 12:45:00 PM,23.292,2927.8,,,,
377,11/16/20 01:00:00 PM,23.292,3100.0,,,,
378,11/16/20 01:15:00 PM,23.292,3100.0,,,,
379,11/16/20 01:30:00 PM,23.292,2669.5,,,,
380,11/16/20 01:45:00 PM,23.484,2927.8,,,,
381,11/16/20 02:00:00 PM,23.388,2927.8,,,,
382,11/16/20 02:15:00 PM,23.388,2927.8,,,,
383,11/16/20 02:30:00 PM,23.388,2927.8,,,,
384,11/16/20 02:45:00 PM,23.292,2927.8,,,,
385,11/16/20 03:00:00 PM,23.292,2927.8,,,,
386,11/16/20 03:15:00 PM,23.292,2927.8,,,,
387,11/16/20 03:30:00 PM,23.292,2927.8,,,,
388,11/16/20 03:45:00 PM,23.292,2927.8,,,,
389,11/16/20 04:00:00 PM,23.292,2927.8,,,,
390,11/16/20 04:15:00 PM,23.292,2927.8,,,,
391,11/16/20 04:30:00 PM,23.292,2927.8,,,,
392,11/16/20 04:45:00 PM,23.196,2927.8,,,,
393,11/16/20 05:00:00 PM,23.292,2927.8,,,,
394,11/16/20 05:15:00 PM,23.292,2927.8,,,,
395,11/16/20 05:30:00 PM,23.292,2927.8,,,,
396,11/16/20 05:45:00 PM,23.292,2927.8,,,,
397,11/16/20 06:00:00 PM,23.292,2927.8,,,,
398,11/16/20 06:15:00 PM,23.581,0.0,,,,
399,11/16/20 06:30:00 PM,24.545,0.0,,,,
400,11/16/20 06:45:00 PM,24.641,0.0,,,,
401,11/16/20 07:00:00 PM,24.641,0.0,,,,
402,11/16/20 07:15:00 PM,24.545,0.0,,,,
403,11/16/20 07:30:00 PM,24.545,0.0,,,,
404,11/16/20 07:45:00 PM,24.545,0.0,,,,
405,11/16/20 08:00:00 PM,24.545,0.0,,,,
406,11/16/20 08:15:00 PM,24.545,0.0,,,,
407,11/16/20 08:30:00 PM,24.545,0.0,,,,
408,11/16/20 08:45:00 PM,24.545,0.0,,,,
409,11/16/20 09:00:00 PM,24.545,0.0,,,,
410,11/16/20 09:15:00 PM,24.545,0.0,,,,
411,11/16/20 09:30:00 PM,24.545,0.0,,,,
412,11/16/20 09:45:00 PM,24.545,0.0,,,,
413,11/16/20 10:00:00 PM,24.545,0.0,,,,
414,11/16/20 10:15:00 PM,24.545,0.0,,,,
415,11/16/20 10:30:00 PM,24.545,0.0,,,,
416,11/16/20 10:45:00 PM,24.545,0.0,,,,
417,11/16/20 11:00:00 PM,24.545,0.0,,,,
418,11/16/20 11:15:00 PM,24.545,0.0,,,,
419,11/16/20 11:30:00 PM,24.545,0.0,,,,
420,11/16/20 11:45:00 PM,24.545,0.0,,,,
421,11/17/20 12:00:00 AM,24.545,0.0,,,,
422,11/17/20 12:15:00 AM,24.545,0.0,,,,
423,11/17/20 12:30:00 AM,24.545,0.0,,,,
424,11/17/20 12:45:00 AM,24.545,0.0,,,,
425,11/17/20 01:00:00 AM,24.545,0.0,,,,
426,11/17/20 01:15:00 AM,24.545,0.0,,,,
427,11/17/20 01:30:00 AM,24.545,0.0,,,,
428,11/17/20 01:45:00 AM,24.545,0.0,,,,
429,11/17/20 02:00:00 AM,24.545,0.0,,,,
430,11/17/20 02:15:00 AM,24.545,0.0,,,,
431,11/17/20 02:30:00 AM,24.545,0.0,,,,
432,11/17/20 02:45:00 AM,24.545,0.0,,,,
433,11/17/20 03:00:00 AM,24.545,0.0,,,,
434,11/17/20 03:15:00 AM,24.545,0.0,,,,
435,11/17/20 03:30:00 AM,24.545,0.0,,,,
436,11/17/20 03:45:00 AM,24.545,0.0,,,,
437,11/17/20 04:00:00 AM,24.545,0.0,,,,
438,11/17/20 04:15:00 AM,24.545,0.0,,,,
439,11/17/20 04:30:00 AM,24.545,0.0,,,,
440,11/17/20 04:45:00 AM,24.545,0.0,,,,
441,11/17/20 05:00:00 AM,24.545,0.0,,,,
442,11/17/20 05:15:00 AM,24.545,0.0,,,,
443,11/17/20 05:30:00 AM,24.545,0.0,,,,
444,11/17/20 05:45:00 AM,24.545,0.0,,,,
445,11/17/20 06:00:00 AM,24.545,0.0,,,,
446,11/17/20 06:15:00 AM,24.158,2927.8,,,,
447,11/17/20 06:30:00 AM,23.004,2927.8,,,,
448,11/17/20 06:45:00 AM,22.908,2927.8,,,,
449,11/17/20 07:00:00 AM,23.004,2927.8,,,,
450,11/17/20 07:15:00 AM,23.100,2927.8,,,,
451,11/17/20 07:30:00 AM,23.100,2927.8,,,,
452,11/17/20 07:45:00 AM,23.100,2927.8,,,,
453,11/17/20 08:00:00 AM,23.100,2927.8,,,,
454,11/17/20 08:15:00 AM,23.100,2927.8,,,,
455,11/17/20 08:30:00 AM,23.004,2927.8,,,,
456,11/17/20 08:45:00 AM,23.004,2927.8,,,,
457,11/17/20 09:00:00 AM,23.100,2927.8,,,,
458,11/17/20 09:15:00 AM,23.196,2927.8,,,,
459,11/17/20 09:30:00 AM,23.196,2927.8,,,,
460,11/17/20 09:45:00 AM,23.196,2927.8,,,,
461,11/17/20 10:00:00 AM,23.196,2755.6,,,,
462,11/17/20 10:15:00 AM,23.100,2927.8,,,,
